Ticker,Name,Sector,Industry,Close,Final_Score,Tech_Score,Fund_Score,Sent_Score,Pre_Score,Forecast_Score,Intrinsic_Value,Margin_Safety,PE_Ratio,ROE,Debt_to_Equity,PEG_Ratio,Market_Cap,Div_Yield,ROCE,OPM,FreeCashFlow,SalesGrowth3Y,ProfitGrowth3Y,QtrSalesGrowth,QtrProfitGrowth,Reason
MITTAL.NS,MITTAL.NS,Consumer Cyclical,Textile Manufacturing,1.01,0.365,0.4,0.42857142857142855,0.5,0.365,0,0.94,-7.42,34.0,0.04422,14.045,0,452778784,0,4.64115404111336,6.268999999999999,-3.4236876,11.599686678258792,134.1542551932486,28.7,0,Balanced moderate growth candidate.
LXCHEM.NS,LXCHEM.NS,Basic Materials,Specialty Chemicals,149.49,0.365,0.4,0.42857142857142855,0.5,0.365,0,69.61,-53.44,49.833332,0.044099998,17.29,0,41441628160,0.33,8.36985599899252,2.467,-277.4976256,-1.0641558336774493,-23.878968383186027,-9.3,-60.0,Overvalued by 53.44%. High Financial Strength (F-Score 7/9).
KABRAEXTRU.NS,KABRAEXTRU.NS,Industrials,Specialty Industrial Machinery,201.07,0.365,0.4,0.42857142857142855,0.5,0.365,0,91.0,-55.17,66.77631,0.02329,32.04,0,7121844224,1.24,8.322878552195725,0.72399997,-54.829088,5.749932497454346,2.0796363508422067,5.2,-97.39999999999999,Overvalued by 55.17%. High Financial Strength (F-Score 7/9).
HINDCON.NS,HINDCON.NS,Basic Materials,Specialty Chemicals,24.5,0.365,0.4,0.42857142857142855,0.5,0.365,0,18.07,-26.48,24.58,0.07241,10.848,0,1258265472,0.63,9.680133451112944,3.3800002000000005,-4.6029436,-5.411961986730784,-3.508738861328886,18.2,18.8,Overvalued by 26.48%. Balanced moderate growth candidate.
BOROSCI.NS,BOROSCI.NS,Consumer Cyclical,Packaging & Containers,116.81,0.365,0.4,0.42857142857142855,0.5,0.365,0,36.45,-68.84,88.63636,0.029000001,2.192,0,10427226112,0,10.020369615940151,3.004,112.7044608,60.25399749617038,46.25595067040431,4.2,-67.7,Overvalued by 68.84%. High Financial Strength (F-Score 7/9).
TRANSWORLD.NS,TRANSWORLD.NS,Industrials,Marine Shipping,166.52,0.365,0.4,0.42857142857142855,0.5,0.365,0,0,0,0,-0.0081,38.162,0,3683297792,0.9,5.7456206350189865,-8.808,108.2112512,-5.921022354898742,-45.64271843051967,-21.4,0,High Financial Strength (F-Score 7/9).
DEEPINDS.NS,DEEPINDS.NS,Energy,Oil & Gas E&P,382.45,0.365,0.4,0.42857142857142855,0.5,0.365,0,0,0,0,-0.01441,10.086,0,24639649792,0.8,-1.4712272428031379,34.706002000000005,-278.6244352,21.445258864051908,nan,69.19999999999999,75.5,High Financial Strength (F-Score 7/9).
TARMAT.NS,TARMAT.NS,Industrials,Engineering & Construction,52.33,0.365,0.4,0.42857142857142855,0.5,0.365,0,42.33,-19.0,47.94495,0.017719999,6.468,0,1312525696,0,1.629865458832153,3.711,-28.3885376,-17.596310494484303,-25.80935919690477,45.6,335.70000000000005,High Financial Strength (F-Score 7/9).
BALPHARMA.NS,BALPHARMA.NS,Healthcare,Drug Manufacturers - Specialty & Generic,71.82,0.365,0.4,0.42857142857142855,0.5,0.365,0,69.25,-3.82,16.783216,0.093310006,197.725,0,1147132288,1.67,8.637373510784425,4.6729997,-14.3308992,2.7126063415770396,8.74112329294896,0.4,-30.8,High Financial Strength (F-Score 7/9).
CHEMFAB.NS,CHEMFAB.NS,Basic Materials,Specialty Chemicals,425.85,0.365,0.4,0.42857142857142855,0.5,0.365,0,0,0,0,-0.01767,28.847,0,6108823552,0.29,0.9987823313511625,-1.5,-85.5551744,7.220411053549225,nan,-6.5,0,High Financial Strength (F-Score 7/9).
TTKHLTCARE.NS,TTKHLTCARE.NS,Healthcare,Drug Manufacturers - General,987.7,0.365,0.4,0.42857142857142855,0.5,0.365,0,900.46,-8.4,20.950556,0.0624,2.472,0,13916032000,1.01,10.145565253854407,1.534,-198.5248128,10.196217890732218,25.220059779707114,2.6,18.6,Balanced moderate growth candidate.
SHILPAMED.NS,SHILPAMED.NS,Healthcare,Drug Manufacturers - Specialty & Generic,294.15,0.365,0.4,0.42857142857142855,0.5,0.365,0,124.43,-57.53,52.983723,0.057690002,24.328,0,57314394112,0.17,6.7086012589871045,21.207,-24.6968256,4.064049441600637,8.87663436776851,7.6,145.9,Overvalued by 57.53%. High Financial Strength (F-Score 7/9).
MIDHANI.NS,MIDHANI.NS,Basic Materials,Steel,350.65,0.365,0.4,0.42857142857142855,0.5,0.365,0,99.66,-71.6,61.034786,0.07716,23.466,0,65746976768,0.43,11.29473510202443,7.622000600000001,73.645024,7.9465455042774025,-14.38476965942126,-20.0,-45.7,Overvalued by 71.6%. High Financial Strength (F-Score 7/9).
MICEL.NS,MICEL.NS,Technology,Electronic Components,38.64,0.365,0.4,0.42857142857142855,0.5,0.365,0,9.12,-76.46,99.35898,0.04309,20.072,0,9347701760,0,6.411257871005163,7.659000000000001,-26.7675376,23.840956101054346,49.15394059074223,38.0,0,Overvalued by 76.46%. High Financial Strength (F-Score 7/9).
BAJAJELEC.NS,BAJAJELEC.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",435.55,0.365,0.4,0.42857142857142855,0.5,0.365,0,176.36,-59.83,46.90171,0.06498,84.783,0,50655526912,0.69,13.619067813705572,2.271,274.8925696,0.6181858163512022,1.2571438957993841,-1.0,-24.099999999999998,Overvalued by 59.83%. High Financial Strength (F-Score 7/9).
PIONEEREMB.NS,PIONEEREMB.NS,Consumer Cyclical,Textile Manufacturing,28.39,0.365,0.4,0.42857142857142855,0.5,0.365,0,17.96,-34.96,95.2069,0.0055,58.879,0,868859008,0,6.230814891579541,-3.8670000000000004,3.5799124,8.700519398502426,-25.941174801397025,-11.799999999999999,0,Overvalued by 34.96%. High Financial Strength (F-Score 7/9).
LUXIND.NS,LUXIND.NS,Consumer Cyclical,Apparel Manufacturing,947.4,0.365,0.4,0.42857142857142855,0.5,0.365,0,749.34,-20.86,22.411835,0.07412,32.661,0,28474873856,0.21,11.926295996785125,4.686999699999999,-485.0512384,4.022659692913799,-21.34120092008398,15.0,-54.2,Overvalued by 20.86%. Balanced moderate growth candidate.
AMBICAAGAR.NS,AMBICAAGAR.NS,Consumer Defensive,Household & Personal Products,25.55,0.365,0.4,0.42857142857142855,0.5,0.365,0,20.57,-19.54,88.13793,0.00472,74.724,0,443299552,0,7.352274157634997,4.099999700000001,-4.9750624,2.0441791472525894,-41.1789878307657,3.3000000000000003,0,High Financial Strength (F-Score 7/9).
KHADIM.NS,KHADIM.NS,Consumer Cyclical,Footwear & Accessories,171.92,0.365,0.4,0.42857142857142855,0.5,0.365,0,125.35,-26.05,21.899225,0.06865,154.065,0,3120973056,0,12.789453959552358,6.968000000000001,59.0602496,-10.741945639368378,-7.714561211182236,-36.7,-28.299999999999997,Overvalued by 26.05%. High Financial Strength (F-Score 7/9).
LYKALABS.NS,LYKALABS.NS,Healthcare,Biotechnology,77.01,0.365,0.4,0.42857142857142855,0.5,0.365,0,19.39,-74.82,130.50848,0.025139999,31.232,0,2748130048,0,9.406278588794795,-12.792,-8.5869,-10.060500826110497,-40.99445125835665,-10.9,0,Overvalued by 74.82%. High Financial Strength (F-Score 7/9).
UBL.NS,UBL.NS,Consumer Defensive,Beverages - Brewers,1519.6,0.365,0.4,0.42857142857142855,0.5,0.365,0,226.12,-85.12,109.906006,0.08547,17.864,0,401895817216,0.66,12.496836256800782,3.195,-28.9587488,15.307618965529146,6.518711811580058,-3.0,-64.8,Overvalued by 85.12%. High Financial Strength (F-Score 7/9).
RHETAN.NS,RHETAN.NS,Basic Materials,Steel,26.52,0.365,0.4,0.42857142857142855,0.5,0.365,0,1.24,-95.33,530.0,0.03845,41.664,0,21117188096,0,4.249827101710472,20.101999,-25.4449376,-17.846954495473643,9.702322460756996,-3.8,33.300000000000004,Overvalued by 95.33%. High Financial Strength (F-Score 7/9).
SEJALLTD.NS,SEJALLTD.NS,Industrials,Building Products & Equipment,784.85,0.365,0.4,0.42857142857142855,0.5,0.365,0,154.67,-80.3,40.48221,0.44313,405.9,0,7937292800,0,12.737570792839085,12.279,-46.3615264,115.53228612812534,-57.90704036759124,68.89999999999999,231.3,Overvalued by 80.3%. High Financial Strength (F-Score 7/9).
VRLLOG.NS,VRLLOG.NS,Industrials,Trucking,249.65,0.365,0.4,0.42857142857142855,0.5,0.365,0,137.21,-45.11,18.712576,0.22352,101.073,0,43734249472,3.0,22.50544698438283,11.613,135.8653568,13.518507178039352,4.541510242029578,0.2,39.4,Overvalued by 45.11%. Balanced moderate growth candidate.
SIKKO.NS,SIKKO.NS,Basic Materials,Agricultural Inputs,4.34,0.365,0.4,0.42857142857142855,0.5,0.365,0,2.31,-46.33,35.916668,0.09133001,14.246,0,1882608000,0,7.499195892325597,19.489999,-51.5891008,6.72311077225205,31.483892352406894,25.4,4.8,Overvalued by 46.33%. Balanced moderate growth candidate.
TATACHEM.NS,TATACHEM.NS,Basic Materials,Chemicals,770.35,0.365,0.4,0.42857142857142855,0.5,0.365,0,395.53,-48.51,96.86002,0.016449999,32.125,0,195678289920,1.43,3.5665639113914973,6.5,-572.3749888,5.683960265521271,-42.83514927922374,-3.1,-60.3,Overvalued by 48.51%. High Financial Strength (F-Score 7/9).
AAREYDRUGS.NS,AAREYDRUGS.NS,Healthcare,Drug Manufacturers - Specialty & Generic,64.37,0.365,0.4,0.42857142857142855,0.5,0.365,0,38.78,-39.34,50.746033,0.0252,38.267,0,1812974208,0,5.760010153660654,2.317,-22.4580496,-1.3313371203884428,-15.011027626667095,-20.0,-36.8,Overvalued by 39.34%. High Financial Strength (F-Score 7/9).
GENUSPAPER.NS,GENUSPAPER.NS,Basic Materials,Paper & Paper Products,12.93,0.365,0.4,0.42857142857142855,0.5,0.365,0,11.11,-14.55,46.42857,0.01401,84.844,0,3342637056,0,4.348284178680166,5.994,-75.8102144,14.020398892645014,-51.55005209710448,15.8,0,High Financial Strength (F-Score 7/9).
ZIMLAB.NS,ZIMLAB.NS,Healthcare,Drug Manufacturers - Specialty & Generic,75.94,0.365,0.4,0.42857142857142855,0.5,0.365,0,40.38,-47.22,56.25,0.026659999,48.918,0,3731964416,0,7.543894853841206,0.8710000000000001,-27.3014368,3.400855039380457,-5.793376085411451,-3.6999999999999997,0,Overvalued by 47.22%. High Financial Strength (F-Score 7/9).
LOTUSEYE.NS,LOTUSEYE.NS,Healthcare,Medical Care Facilities,108.13,0.365,0.4,0.42857142857142855,0.5,0.365,0,15.5,-85.59,316.32355,0.01116,7.917,0,2292624896,0,2.8959855200723994,-0.5640000000000001,0.4433375,8.46706330226481,-37.196616611275815,1.0,20.0,Overvalued by 85.59%. High Financial Strength (F-Score 7/9).
PHOENIXLTD.NS,PHOENIXLTD.NS,Real Estate,Real Estate - Diversified,1726.2,0.365,0.4,0.42857142857142855,0.5,0.365,0,451.82,-73.83,57.40605,0.100959994,33.657,0,617352790016,0.14,13.223957045730467,51.612,1674.0752384,36.907524150527934,60.65676438977121,21.5,4.0,Overvalued by 73.83%. Balanced moderate growth candidate.
VIPCLOTHNG.NS,VIPCLOTHNG.NS,Consumer Cyclical,Apparel Manufacturing,23.49,0.365,0.4,0.42857142857142855,0.5,0.365,0,21.58,-8.14,23.969387,0.04912,40.011,0,2117142400,0,5.468877497327084,8.279,-25.9596752,9.23469537871069,35.09247737287329,11.5,150.0,Balanced moderate growth candidate.
DECCANCE.NS,DECCANCE.NS,Basic Materials,Building Materials,641.45,0.365,0.4,0.42857142857142855,0.5,0.365,0,532.46,-16.99,27.099705,0.04546,101.902,0,8994170880,0.09,1.5641290255030207,9.554,-95.9465856,-12.62006803329424,-55.88516310560907,16.5,0,High Financial Strength (F-Score 7/9).
MANBA.NS,MANBA.NS,Financial Services,Credit Services,135.14,0.365,0.4,0.42857142857142855,0.5,0.365,0,120.83,-10.59,16.126492,0.113479994,378.135,0,6789353472,0.77,3.5433963212748583,40.599000000000004,0,36.10130923746202,57.15114483739945,10.5,-2.1999999999999997,Balanced moderate growth candidate.
KOTYARK.NS,KOTYARK.NS,Basic Materials,Specialty Chemicals,360.65,0.365,0.4,0.42857142857142855,0.5,0.365,0,91.41,-74.65,140.8789,0.02122,53.873,0,3707163136,0.28,13.067950169875425,8.382000000000001,20.2049632,22.717013986780167,18.420596586792826,-25.1,-65.60000000000001,Overvalued by 74.65%. High Financial Strength (F-Score 7/9).
SUMICHEM.NS,SUMICHEM.NS,Basic Materials,Agricultural Inputs,430.2,0.3645025,0.0,0.7142857142857143,0.76335,0.3645025,0,125.2,-70.81,39.420956,0.18354,1.82,0,214083600384,0.28,23.609230148786082,21.646999,-135.6183808,0.9041182217801147,6.072208549384772,-5.8999999999999995,-7.5,Overvalued by 70.81%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
ANANDRATHI.NS,ANANDRATHI.NS,Financial Services,Asset Management,3084.2,0.3641908333333333,0.6,0.16666666666666666,0.63905,0.3641908333333333,0,312.77,-89.8,69.024994,0,9.912,0,254660034560,0.42,59.836124473427645,45.431998,0,31.025589110512342,33.24998657674918,25.2,29.9,Overvalued by 89.8%. Positive Market Sentiment.
DYCL.NS,DYCL.NS,Industrials,Electrical Equipment & Parts,312.05,0.36329500000000003,0.0,0.7142857142857143,0.7553000000000001,0.36329500000000003,0,174.45,-44.4,19.633919,0.20727,18.848,0,15203898368,0.08,22.681613404825114,9.947000000000001,4.2989,22.06732321662235,28.012457829319914,20.200000000000003,41.6,Overvalued by 44.4%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
IRFC.NS,IRFC.NS,Financial Services,Credit Services,122.01,0.36325349999999995,0.2,0.5714285714285714,0.62169,0.36325349999999995,0,71.13,-41.83,23.380497,0.12698,730.143,0,1598016847872,2.17,3.1182327348107157,97.44999399999999,0,10.09703630293657,2.206956465108334,10.4,10.6,Overvalued by 41.83%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
NAZARA.NS,NAZARA.NS,Communication Services,Electronic Gaming & Multimedia,268.85,0.362646875,0.4,0.42857142857142855,0.4843125,0.362646875,0,0,0,0,0.008090001,5.66,0,99377242112,0,2.922791180699792,0.22399999999999998,36.0875008,37.7189479033144,38.725131985312466,65.10000000000001,0,High Financial Strength (F-Score 7/9).
CDSL.NS,CDSL.NS,Financial Services,Capital Markets,1415.6,0.36234749999999993,0.2,0.5714285714285714,0.61565,0.36234749999999993,0,206.13,-85.43,62.47241,0.28139,0.139,0,295735001088,0.88,39.481085721449894,53.900999999999996,342.91264,25.208216207121236,19.17006058767976,-4.8,-13.4,Overvalued by 85.43%. High Financial Strength (F-Score 9/9). Positive Market Sentiment.
CMSINFO.NS,CMSINFO.NS,Industrials,Specialty Business Services,330.75,0.362203,0.0,0.7142857142857143,0.7480199999999999,0.362203,0,262.15,-20.68,15.350673,0.16128999,9.543,0,54358175744,1.97,22.76782759779997,14.661,158.1319936,15.108366166138264,18.463570438525466,-2.5,-18.8,Overvalued by 20.68%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
QUESS.NS,QUESS.NS,Industrials,Staffing & Employment Services,211.39,0.36192199999999997,0.4,0.42857142857142855,0.47948,0.36192199999999997,0,74.06,-64.98,64.86196,0.023340002,10.584,0,31548907520,4.73,7.281427714478984,1.735,930.6300416,3.0133620253608884,-42.52388887491419,-26.0,-43.4,Overvalued by 64.98%. High Financial Strength (F-Score 7/9).
NIACL.NS,NIACL.NS,Financial Services,Insurance - Diversified,149.79,0.361805,0.2,0.5,0.7787,0.361805,0,205.48,36.81,21.274788,0.02454,0,0,247529603072,1.2,3.872135680809626,0.975,6302.1686784,6.44727619210701,74.65540743428633,24.7,-38.9,DCF Undervalued by 36.81%. Undervalued by ~37% (Graham). Positive Market Sentiment.
XPROINDIA.NS,XPROINDIA.NS,Basic Materials,Specialty Chemicals,1021.5,0.3617375,0.4,0.42857142857142855,0.47825,0.3617375,0,197.26,-80.01,166.72298,0.02138,46.18,0,23203170304,0.2,6.6342197903986575,6.2170000000000005,-257.4896384,4.907511703491929,-5.434362520144509,-10.5,-52.2,Overvalued by 80.01%. High Financial Strength (F-Score 7/9).
EQUITASBNK.NS,EQUITASBNK.NS,Financial Services,Banks - Regional,69.24,0.36050000000000004,0.6,0.14285714285714285,0.67,0.36050000000000004,0,0,0,0,-0.01545,58.933,0,78792245248,1.77,1.7912140264931513,23.993000000000002,0,17.401624145888572,-19.389606518052517,-3.6999999999999997,90.9,Positive Market Sentiment.
IGPL.NS,IGPL.NS,Basic Materials,Chemicals,379.0,0.36017249999999995,0.2,0.5714285714285714,0.60115,0.36017249999999995,0,316.98,-16.36,35.958256,0.025,30.804,0,11671247872,2.64,11.167106028324197,0.902,-46.6879488,5.395538885984585,-25.653303430666718,-20.200000000000003,0,High Financial Strength (F-Score 7/9). Positive Market Sentiment.
WIPL.NS,WIPL.NS,Basic Materials,Lumber & Wood Production,149.48,0.3593425,0.4,0.42857142857142855,0.4622833333333333,0.3593425,0,58.76,-60.69,57.49231,0.049629997,44.281,0,1268687488,0.83,8.101794394050316,1.00300005,2.7163624,5.234087679360733,80.39647966908876,-3.8,-78.10000000000001,Overvalued by 60.69%. High Financial Strength (F-Score 7/9).
AURIGROW.NS,AURIGROW.NS,Industrials,Electrical Equipment & Parts,0.61,0.35932,0.0,0.7142857142857143,0.7288,0.35932,0,1.4,129.52,7.6250005,0.05131,14.284,0,406406400,0,2.1410291206675316,-2.1559998,-2.9379,-19.718291992575498,10.625468908453485,-90.4,0,DCF Undervalued by 129.52%. Undervalued by ~129% (Graham). Positive Market Sentiment.
AEROFLEX.NS,AEROFLEX.NS,Industrials,Metal Fabrication,176.49,0.35848125,0.2,0.5714285714285714,0.589875,0.35848125,0,48.06,-72.58,47.493225,0.14156,2.584,0,22663395328,0.17,20.491125793987575,17.841,-34.3292384,16.30947194957477,24.05042118700498,16.7,3.8,Overvalued by 72.58%. High Financial Strength (F-Score 7/9).
EXPLEOSOL.NS,EXPLEOSOL.NS,Technology,Information Technology Services,938.05,0.35802999999999996,0.0,0.7142857142857143,0.7202,0.35802999999999996,0,827.19,-11.25,13.895929,0.15142,2.866,0,14502755328,5.33,22.420908273098433,13.892001,213.3553792,11.33716641299587,15.116532604270127,9.0,12.1,High Financial Strength (F-Score 7/9). Positive Market Sentiment.
PARACABLES.NS,PARACABLES.NS,Technology,Communication Equipment,34.97,0.3580275,0.0,0.8571428571428571,0.38685,0.3580275,0,36.17,3.92,14.560669,0.10262,13.638,0,10674209792,0,16.377206743279206,0.53,-83.1670848,39.38315166041186,119.66461297136952,20.3,-35.8,Undervalued by ~3% (Graham).
HMAAGRO.NS,HMAAGRO.NS,Consumer Defensive,Packaged Foods,27.36,0.3574675,0.0,0.7142857142857143,0.71645,0.3574675,0,25.83,-6.04,15.982557,0.14912,70.83,0,13770901504,1.1,11.258650375063922,4.052,-121.018752,18.519758444463342,-9.639576132777183,45.800000000000004,72.1,High Financial Strength (F-Score 7/9). Positive Market Sentiment.
KIMS.NS,KIMS.NS,Healthcare,Medical Care Facilities,609.65,0.357405,0.4,0.2857142857142857,0.7827,0.357405,0,103.74,-82.98,72.3191,0.14649999,123.719,0,243944718336,0,15.9948563232603,14.354,-872.9624576,22.079347594412923,4.943217362418628,23.599999999999998,-37.7,Overvalued by 82.98%. Positive Market Sentiment.
PGHH.NS,PGHH.NS,Consumer Defensive,Household & Personal Products,12336.0,0.35553166666666663,0.4,0.3333333333333333,0.6591,0.35553166666666663,0,1193.87,-90.33,55.88515,0,0.221,0,400565469184,1.05,124.6651007924012,23.951,0,5.493678777601163,1.1741697473746981,1.3,-1.0,Overvalued by 90.33%. Positive Market Sentiment.
MARINE.NS,MARINE.NS,Industrials,Electrical Equipment & Parts,194.23,0.35536199999999996,0.2,0.5714285714285714,0.56908,0.35536199999999996,0,48.48,-74.89,57.817368,0.112440005,12.715,0,25618987008,0.15,13.634864353181456,10.0150004,130.8385152,26.820178082034516,43.60561326539425,20.7,25.5,Overvalued by 74.89%. High Financial Strength (F-Score 7/9).
LPDC.NS,LPDC.NS,Real Estate,Real Estate Services,6.9,0.355,0.4,0.4,0.5,0.355,0,0,0,0,0.0014200001,0,0,934977792,0,-10.403472995458584,682.986,4.7226,18.92468863181156,nan,0,0,High Financial Strength (F-Score 7/9).
ELECTHERM.NS,ELECTHERM.NS,Basic Materials,Steel,880.75,0.355,0.4,0.4,0.5,0.355,0,0,0,4.031854,0,0,0,11370283008,0,40.390346312259254,-2.783,132.2450048,13.433406693390882,122.09536265960041,0.1,0,Balanced moderate growth candidate.
ABAN.NS,ABAN.NS,Energy,Oil & Gas Drilling,19.25,0.355,0.6,0.2,0.5,0.355,0,0,0,0,0,0,0,1123532544,0,0,-6.665,1064.7661568,-7.363617982790327,nan,-61.7,0,Balanced moderate growth candidate.
TREEHOUSE.NS,TREEHOUSE.NS,Consumer Defensive,Education & Training Services,9.14,0.355,0.8,0.0,0.5,0.355,0,0,0,0,-0.08071,0,0,394533376,0,-1.5914947171798712,-16.981001000000003,0.4918,6.164790309471191,nan,-49.3,0,Strong technical uptrend (RSI/MACD bullish).
TCIFINANCE.NS,TCIFINANCE.NS,Financial Services,Credit Services,29.84,0.355,0.6,0.2,0.5,0.355,0,0,0,0,0,0,0,387458272,0,0,-42122.223000000005,0,-100.0,nan,-91.0,0,Balanced moderate growth candidate.
JITFINFRA.NS,JITFINFRA.NS,Industrials,Engineering & Construction,264.2,0.355,0.4,0.4,0.5,0.355,0,0,0,0,0,0,0,6849587712,0,11.683467929925776,16.961001,-287.6912384,22.41883887669822,-28.589153486261555,11.799999999999999,0,High Financial Strength (F-Score 7/9).
GLFL.NS,GLFL.NS,Financial Services,Shell Companies,5.42,0.355,0.8,0.0,0.5,0.355,0,0,0,271.0,0,0,0,207072752,0,-6.132758562624187,29.735001999999998,-0.2583875,nan,-10.667682769283449,0.6,0,Strong technical uptrend (RSI/MACD bullish).
ROSSTECH.NS,ROSSTECH.NS,Industrials,Aerospace & Defense,637.35,0.355,0.8,0.0,0.5,0.355,0,68.36,-89.32,115.52347,0,186.722,0,24125745152,0.03,7.30248335670993,9.269,0,0,0,144.9,0,Overvalued by 89.32%. Strong technical uptrend (RSI/MACD bullish).
NIBL.NS,NIBL.NS,Industrials,Tools & Accessories,32.42,0.355,0.6,0.2,0.5,0.355,0,0,0,3.515284,0,0,0,792967680,0,117.35217544178475,-28.473,-13.7583872,-2.478274564684191,22.674683852222,9.2,0,Balanced moderate growth candidate.
ATLANTAA.NS,ATLANTAA.NS,Industrials,Infrastructure Operations,48.71,0.355,0.8,0.0,0.5,0.355,0,23.49,-52.0,47.06731,0.04496,152.042,0,4012133120,0,3.834226085044526,-228.60299999999998,-21.0209248,-33.73086279487178,-52.70725400088661,-9.8,0,Overvalued by 52.0%. Strong technical uptrend (RSI/MACD bullish).
GMRAIRPORT.NS,GMRAIRPORT.NS,Industrials,Airports & Air Services,99.7,0.355,0.6,0.2,0.5,0.355,0,0,0,0,0,0,0,1051296399360,0,8.285660258575199,29.343998,-4601.2850176,33.49671594538184,nan,47.099999999999994,0,Balanced moderate growth candidate.
EASTSILK.NS,EASTSILK.NS,Consumer Cyclical,Textile Manufacturing,73.13,0.355,0.8,0.0,0.5,0.355,0,0,0,0,0.042659998,102.786,0,365649984,0,0.4405825480357361,-29.593999999999998,-2.652175,-33.59554490851263,-16.726847691117776,-20.7,0,Strong technical uptrend (RSI/MACD bullish).
GICL.NS,GICL.NS,Industrials,Integrated Freight & Logistics,49.2,0.355,0.8,0.0,0.5,0.355,0,6.31,-87.33,165.99998,0,0,0,5575338496,0,7.1626168926781935,21.651,0,12.612059657042396,41.64176423497376,10.100000000000001,143.0,Overvalued by 87.33%. Strong technical uptrend (RSI/MACD bullish).
CMICABLES.NS,CMICABLES.NS,Industrials,Electrical Equipment & Parts,4.0,0.355,0.8,0.0,0.5,0.355,0,0,0,0,0,0,0,64109828,0,-4.356864949117357,-20.607,1.5926125,-5.340997527388735,nan,0,0,Strong technical uptrend (RSI/MACD bullish).
LGEINDIA.NS,LGEINDIA.NS,Technology,Consumer Electronics,1391.7,0.3534751666666667,0.4,0.3333333333333333,0.64539,0.3534751666666667,0,261.75,-81.24,46.407185,0,6.876,0,946887524352,0,0,7.355,0,0,0,1.0,-27.3,Overvalued by 81.24%. Positive Market Sentiment.
BDL.NS,BDL.NS,Industrials,Aerospace & Defense,1570.0,0.35268299999999997,0.2,0.5714285714285714,0.55122,0.35268299999999997,0,214.54,-86.33,88.30146,0.16458,0.029,0,575503138816,0.32,18.725136262585213,14.681,494.4623104,6.685774896648411,3.2110117174465547,110.60000000000001,76.3,Overvalued by 86.33%. High Financial Strength (F-Score 9/9).
SUZLON.NS,SUZLON.NS,Industrials,Specialty Industrial Machinery,49.01,0.352066,0.0,0.7142857142857143,0.68044,0.352066,0,17.23,-64.83,21.207794,0.50545,5.051,0,671801409536,0,22.807963561563326,16.869,-123.9487488,18.186535366798196,118.13455646025047,84.7,520.0,Overvalued by 64.83%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
FEDERALBNK.NS,FEDERALBNK.NS,Financial Services,Banks - Regional,246.85,0.35163916666666667,0.4,0.3333333333333333,0.63315,0.35163916666666667,0,230.38,-6.8,15.479023,0.11451,0,0,607917441024,0.49,6.409647690276881,39.277,0,18.589200137886095,28.28748660759457,2.0,-9.700000000000001,Positive Market Sentiment.
WAAREEENER.NS,WAAREEENER.NS,Technology,Solar,2749.6,0.35154616666666666,0.4,0.3333333333333333,0.63253,0.35154616666666666,0,1010.33,-63.26,24.231956,0,25.128,0,790897426432,0.15,24.771658806352477,21.955,0,71.62592153516059,191.1810336753546,118.8,101.29999999999998,Overvalued by 63.26%. Positive Market Sentiment.
LTFOODS.NS,LTFOODS.NS,Consumer Defensive,Packaged Foods,370.9,0.35101499999999997,0.0,0.7142857142857143,0.6734333333333333,0.35101499999999997,0,222.98,-39.54,20.131004,0.16159001,43.095,0,128208969728,0.81,19.61301036267852,9.245000000000001,195.2966912,17.019934717290397,27.482935012203647,29.9,10.5,Overvalued by 39.54%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
IPL.NS,IPL.NS,Basic Materials,Agricultural Inputs,165.57,0.35014449999999997,0.0,0.7142857142857143,0.66763,0.35014449999999997,0,129.36,-21.65,18.406912,0.11354,4.981,0,19046752256,0.45,12.143954864108125,14.957,-29.5024992,5.247616158259505,-19.570814771376767,26.900000000000002,21.8,Overvalued by 21.65%. High Financial Strength (F-Score 7/9). Positive Market Sentiment.
KPITTECH.NS,KPITTECH.NS,Technology,Software - Infrastructure,1179.4,0.349715,0.4,0.42857142857142855,0.3981,0.349715,0,275.93,-76.63,41.883644,0.26812,16.215,0,321222049792,0.72,40.324749493083004,16.399999,1543.2297472,33.9218894667622,45.205891790671274,7.9,-17.0,Overvalued by 76.63%. Balanced moderate growth candidate.
KFINTECH.NS,KFINTECH.NS,Technology,Software - Application,1067.8,0.34944,0.2,0.5714285714285714,0.5296,0.34944,0,195.41,-81.74,53.58037,0.25816,3.239,0,184569118720,0.7,32.12568278840485,40.022999999999996,251.7028864,18.580349626528236,30.826297805329816,10.0,4.3,Overvalued by 81.74%. High Financial Strength (F-Score 7/9).
BEML.NS,BEML.NS,Industrials,Conglomerates,1812.4,0.349224,0.2,0.5714285714285714,0.52816,0.349224,0,518.31,-71.38,50.982544,0.10762,23.787,0,150828056576,0.58,14.179231753896781,6.337,-129.5447552,-3.9858031199048516,31.455755541867102,-2.4,-5.8999999999999995,Overvalued by 71.38%. High Financial Strength (F-Score 7/9).
